COMPETENCIA;IBGE;UF;MUNICIPIO;CNES;NOME_FANTASIA;RAZAO_SOCIAL;CNPJ_PROPRIO;CNPJ_MANTENEDORA;TIPO_GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP
202107;320020;ES;ALEGRE;2650495;ESF DA RUA MISAEL BARCELOS;SECRETARIA MUNICIPAL DE SAUDE E SANEAMENTO;;2,71741E+13;M;RUA PROJETADA;S/N;VILA DO SUL;29500000
202107;320460;ES;SANTA TERESA;2466058;POLICLINICA DE SANTA TERESA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA TERESA;;2,71674E+13;M;RUA DARLY NERTY VERVLOET;S/N;CENTRO;29650000
202107;320070;ES;ATILIO VIVACQUA;6476813;UNIDADE DE SAUDE DA FAMILIA ALTO NITEROI ALMERINDA BARBOSA;MUNICIPIO DE ATILIO VIVACQUA;;2,71656E+13;M;AV NOSSA SENHORA DE FATIMA;S/N;ALTO NITEROI;29490000
202107;320190;ES;DOMINGOS MARTINS;2403129;CENTRO MUNICIPAL DE SAUDE DR HUMBERTO SALEME DO VALLE;MUNICIPIO DE DOMINGOS MARTINS;;2,71506E+13;M;EDUARDO SCHNEIDER;27;CENTRO;29260000
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;6333036;CENTRAL ODONTOLOGICA DE CACHOEIRO DE ITAPEMIRIM;S M AZEVEDO SANTOS ME;3,9989E+12;;M;PRACA JERONIMO MONTEIRO;57;CENTRO;29300170
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;6335209;BRUNNO GOMES MOTTA;BRUNNO GOMES MOTTA;;;M;IZIDORO BARBIERI;15;CENTRO;29300160
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;6342477;MARCELLE FERNANDES PARTELI;MARCELLE FERNANDES PARTELI;;;M;PRACA MAURO TOLEDO MACHADO;6;GILBERTO MACHADO;29300165
202107;320530;ES;VITORIA;12262;UNIDADE BASICA DE SAUDE VITORIA;MUNICIPIO DE VITORIA;;2,71421E+13;M;RUA CAIS DE SAO FRANCISCO;54;CENTRO;29010680
202107;320530;ES;VITORIA;12416;LABORATORIO DE ANATOMIA PATOLOGICA E CITOLOGIA LTDA;LABORATORIO DE ANATOMIA PATOLOGICA E CITOLOGIA LTDA;3,16758E+13;;M;DESEMBARGADOR FERREIRA COELHO;330;PRAIA DO SUA;29052210
202107;320530;ES;VITORIA;12467;CENTRO DE VIGILANCIA EM SAUDE AMBIENTAL;MUNICIPIO DE VITORIA;;2,71421E+13;M;RUA SAO SEBASTIAO;S/N;RESISTENCIA;29032545
202107;320530;ES;VITORIA;28185;UNIDADE BASICA DE SAUDE BONFIM THOMAZ THOMAZI;MUNICIPIO DE VITORIA;;2,71421E+13;M;RUA DIOSCORO CARNEIRO FILHO;S/N;BONFIM;29047009
202107;320080;ES;BAIXO GUANDU;6338569;ACADEMIA E FISIOTERAPIA DR FERNANDO;CLINICA DE FISIOTERAPIA DE BAIXO GUANDU;5,70064E+12;;M;RUA JUDITH LEAO CASTELO;130;CENTRO;29730000
202107;320240;ES;GUARAPARI;2466465;UNIDADE DE SAUDE DA FAMILIA JADER AVELAR BOGHI;MUNICIPIO DE GUARAPARI;;2,71652E+13;M;AVENIDA JOAO ALMEIDA;S/N;ADALBERTO SIMAO NADE;29214370
202107;320130;ES;CARIACICA;3332047;LAYBER LABORATORIO DE ANALISES CLINICAS EIRELI ME;LAYBER LABORATORIO DE ANALISES CLINICAS EIRELI ME;7,04698E+11;;M;AVENIDA EXPEDITO GARCIA;6;CAMPO GRANDE;29146201
202107;320520;ES;VILA VELHA;6341101;PROENDO ODONTOLOGIA;PROENDO ODONTOLOGIA ESPECIALIZADA LTDA ME;4,80778E+12;;M;CABO AILSON SIMOES;560;CENTRO;29100325
202107;320130;ES;CARIACICA;2546981;CREMASCO MEDICINA DIAGNOSTICA LTDA;CREMASCO MEDICINA DIAGNOSTICA LTDA;3,18155E+13;;M;AVENIDA EXPEDITO GARCIA;1712;CAMPO GRANDE;29146200
202107;320130;ES;CARIACICA;2652978;US SANTA BARBARA;PREFEITURA MUNICIPAL DE CARIACICA;;2,71505E+13;M;RUA AMARO PEREIRA DA SILVA;S/N;SANTA BARBARA;29145010
202107;320130;ES;CARIACICA;2652994;US CAMPO VERDE;PREFEITURA MUNICIPAL DE CARIACICA;;2,71505E+13;M;RUA ERNESTO SILVA;S/N;CAMPO VERDE;29155880
202107;320130;ES;CARIACICA;2675269;US JARBAS CYPRESTE DE SA JARDIM BOTANICO;PREFEITURA MUNICIPAL DE CARIACICA;;2,71505E+13;M;RUA BAIXO GUANDU;S/N;JARDIM BOTANICO;29142619
202107;320130;ES;CARIACICA;4044541;SECRETARIA MUNICIPAL DE SAUDE DE CARIACICA;PREFEITURA MUNICIPAL DE CARIACICA;;2,71505E+13;M;AVENIDA KLEBER ANDRADE;5;RIO BRANCO;29147620
202107;320150;ES;COLATINA;2448475;CLINICA NEFROLOGICA DE COLATINA LTDA;CLINICA NEFROLOGICA DE COLATINA LTDA;3,18001E+13;;E;DOM PEDRO II;285;ESPLANADA;29702715
202107;320530;ES;VITORIA;3167968;CEDOES;CEDOES CENTRO DE DIAGNOSTICO E PESQUISA DA OSTEOPOROSE DO;3,63673E+13;;E;RUA JOAO DA SILVA ABREU;78;PRAIA DO CANTO;29055450
202107;320020;ES;ALEGRE;2447800;ESF DO DISTRITO DE ARARAI;SECRETARIA MUNICIPAL DE SAUDE E SANEAMENTO;;2,71741E+13;M;RUA PRINCIPAL;S/N;DISTRITO DE ARARAI;29500000
202107;320460;ES;SANTA TERESA;3243664;CLINICA MEDICA SAUDE E EQUILIBRIO;CLINICA MEDICA MOREIRA QUINCOZES LTDA ME;1,17211E+13;;M;PRACA DOS ROUXINOIS;39;JARDIM DA MONTANHA;29650000
202107;320520;ES;VILA VELHA;7866909;MARIA ZILDA MOURA ALOCHIO;MARIA ZILDA MOURA ALOCHIO;;;M;AVENIDA MARANHAO;575;PRAIA DA COSTA;29101340
202107;320100;ES;BOA ESPERANCA;2485346;VIGILANCIA SANITARIA;PREFEITURA MUNICIPAL DE BOA ESPERANCA;;2,71674E+13;M;PRACA ANGELINA SPAGNOU COVRE;87;CENTR0;29845000
202107;320280;ES;ITAPEMIRIM;2447282;LABOR VIDA LTDA;LABORATORIO LABOR VIDA LTDA;4,99408E+12;;M;AV ITAPEMIRIM;240;ITAIPAVA;29330000
202107;320280;ES;ITAPEMIRIM;2447290;SIDNEY ASSUNCAO;ANDRE LUIZ CARNEIRO GOMES;6,15663E+12;;M;AV CRISTIANO DIAS LOPES FILHO;S/N;CENTRO;29330000
202107;320332;ES;MARATAIZES;2547422;ESF LAGOA DANTAS ADOLFO ANTONIO MARVILA;PREFEITURA MUNICIPAL DE MARATAIZES;;1,60941E+12;M;RUA PRINCIPAL;S/N;LAGOA DANTAS;29345000
202107;320280;ES;ITAPEMIRIM;2447177;UBS BREJO GRANDE DO NORTE;PREFEITURA MUNICIPAL DE ITAPEMIRIM;;2,71742E+13;M;RUA PROJETADA;S/N;BREJO GRANDE DO NORT;29330000
202107;320280;ES;ITAPEMIRIM;2447223;ESF RETIRO;PREFEITURA MUNICIPAL DE ITAPEMIRIM;;2,71742E+13;M;RUA PRINCIPAL;S/N;RETIRO;29330000
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;2569035;UNIDADE BASICA DE SAUDE DA FAMILIA JARDIM ITAPEMIRIM;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;;2,71656E+13;M;RUA WALLACE DE MELO PEREIRA BARRETO;S/N;JARDIM ITAPEMIRIM;29315720
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;2569086;PAULO DE TARSO MENEGAZ FAUSTINI;PAULO DE TARSO MENEGAZ FAUSTINI;;;M;RUA CLARICE T CARVALHO;1;GILBERTO MACHADO;29303340
202107;320510;ES;VIANA;2486202;UNIDADE BASICA DE SAUDE CAMPO VERDE;PREFEITURA MUNICIPAL DE VIANA;;2,71655E+13;M;RUA LEVINO FERREIRA REBOLI;S/N;CAMPO VERDE;29138397
202107;320510;ES;VIANA;2486245;UNIDADE BASICA ARACATIBA;PREEITURA MUNICIPAL DE VIANA;;2,71655E+13;M;RUA FRANCISCO PALASSI;S/N;ARACATIBA;29130915
202107;320510;ES;VIANA;2486326;UNIDADE DE SAUDE DA FAMILIA DE UNIVERSAL;PREFEITURA MUNICIPAL DE VIANA;;2,71655E+13;M;AVENIDA LINHARES;1;UNIVERSAL;29130915
202107;320510;ES;VIANA;2486350;UNIDADE BASICA MARCILIO DE NORONHA;PREFEITURA MUNICIPAL DE VIANA;;2,71655E+13;M;RUA OSASCO;3;MARCILIO DE NORONHA;29130915
202107;320070;ES;ATILIO VIVACQUA;2485389;UNIDADE DE SAUDE DA FAMILIA PRACA DO ORIEN ALPERI B SILVA;MUNICIPIO DE ATILIO VIVACQUA;;2,71656E+13;M;PRACA DO ORIENTE;S/N;ZONA RURAL;29490000
202107;320390;ES;NOVA VENECIA;2485001;ESTRATEGIA DE SAUDE DA FAMILIA LUSQUINHO E MAZARINI;PREFEITURA MUNICIPAL DE NOVA VENECIA;;2,71674E+13;M;RUA SANTA LEOPOLDINA;S/N;BONFIM;29830000
202107;320390;ES;NOVA VENECIA;2484900;UNIDADE BASICA DE SAUDE DA FAMILIA PADRE LUIZ RONCADOR;PREFEITURA MUNICIPAL DE NOVA VENECIA;;2,71674E+13;M;AVENIDA BELO HORIZONTE;S/N;FILOMENA;29830000
202107;320390;ES;NOVA VENECIA;2484978;UNIDADE DE SAUDE DA FAMILIA CELESTINO BOZZETTI;PREFEITURA MUNICIPAL DE NOVA VENECIA;;2,71674E+13;M;RUA PRINCIPAL;S/N;CRISTALINO;29830000
202107;320390;ES;NOVA VENECIA;2485036;POSTO DE SAUDE JOAQUIM PEREIRA LEITE;PREFEITURA MUNICIPAL DE NOVA VENECIA;;2,71674E+13;M;RUA PRINCIPAL;S/N;AGUA LIMPA;29830000
202107;320390;ES;NOVA VENECIA;2485052;POSTO DE SAUDE ANTONIO FAUSTINO GONCALVES;PREFEITURA MUNICIPAL DE NOVA VENECIA;;2,71674E+13;M;RUA DO CAMPO;S/N;BOA VISTA;29830000
202107;320332;ES;MARATAIZES;2547384;ESF BARRA;PREFEITURA MUNICIPAL DE MARATAIZES;;1,60941E+12;M;RUA DR JAYME DOS SANTOS NEVES;S/N;BARRA DO ITAPEMIRIM;29345000
202107;320520;ES;VILA VELHA;3424359;ESPMED;LYRA SILVA S C LTDA;4,04344E+12;;M;HENRIQUE MOSCOSO;1288;CENTRO;29100021
202107;320270;ES;ITAGUACU;3419525;LABORATORIO ANACLIN;MERLO E MERLO LTDA;4,36838E+12;;M;BENICIO MACHADO DE PAULA;89;CENTRO;29690000
202107;320320;ES;LINHARES;5697034;CCDI;CLINICA DE CIRURGIA E DIAGNOSTICO POR IMAGEM;7,90295E+12;;M;AVENIDA PRESIDENTE VARGAS;1220;CENTRO;29900210
202107;320265;ES;IRUPI;3092968;UNIDADE BASICA DE SAUDE DA FAMILIA DE SANTA ROSA MISTA;PREFEITURA MUNICIPAL DE IRUPI;;3,6404E+13;M;RODOVIA DEPUTADO ALFREDO ANTONIO;S/N;CORREGO BARRA DE SAN;29398000
202107;320500;ES;SERRA;5925401;LIVIA LEAO LEITE TOSTES;LIVIA LEAO LEITE TOSTES;3,50824E+13;;M;AV ELDES SCHERRER SOUZA;975;LARANJEIRAS;29165155
202107;320510;ES;VIANA;2486369;UNIDADE DE SAUDE DA FAMILIA MORADA DE BETHANIA;PREFEITURA MUNICIPAL DE VIANA;;2,71655E+13;M;RUA DOMINGOS MARTINS;S/N;MORADA DE BETHANIA;29130915
202107;320510;ES;VIANA;2500280;UNIDADE BASICA DE SAUDE DE VILA BETHANIA;PREFEITURA MUNICIPAL DE VIANA;;2,71655E+13;M;RUA LUIZA CASSOTI;67;VILA BETHANIA;29130915
202107;320510;ES;VIANA;2500337;UNIDADE DE SAUDE DA FAMILIA AREINHA;PREFEITURA MUNICIPAL DE VIANA;;2,71655E+13;M;AVENIDA GUARAPARI;310;AREINHA;29130915
202107;320510;ES;VIANA;2615266;UNIDADE BASICA DE SAUDE DE NOVA BETHANIA;PREFEITURA MUNICIPAL DE VIANA;;2,71655E+13;M;AVENIDA ANDES;S/N;NOVA BETHANIA;29130915
202107;320515;ES;VILA PAVAO;2484889;UNIDADE BASICA DE SAUDE TODOS OS SANTOS;PREFEITURA MUNICIPAL DE VILA PAVAO;;3,63503E+13;M;RUA PRINCIPAL;S/N;TODOS OS SANTOS;29843000
202107;320517;ES;VILA VALERIO;2485214;U S VILA VALERIO;PREFEITURA MUNICIPAL DE VILA VALERIO;;1,61923E+12;M;RUA DANIEL COMBONI;S/N;CENTRO;29785000
202107;320520;ES;VILA VELHA;5892244;CENTRO DE DIAGNOSE OCULAR LTDA;CENTRO DE DIAGNOSE OCULAR LTDA;8,51346E+12;;M;XV DE NOVEMBRO;777;CENTRO;29100031
202107;320500;ES;SERRA;5940036;CIT;CENTRO INTEGRADO DE TERAPIA LTDA;9,43909E+12;;E;RUA SANHACO;223;NOVO HORIZONTE;29163343
202107;320120;ES;CACHOEIRO DE ITAPEMIRIM;3125416;UNIDADE BASICA DE SAUDE DOUTOR LUIZ CARLOS SANTANA;MUNICIPIO DE CACHOEIRO DE ITAPEMIRIM;;2,71656E+13;M;GERALDO AMBROSIO;138;GILSON CARONE;29310510
202107;320530;ES;VITORIA;3095851;CLINICA CAVALIERI S S LTDA;CLINICA CAVALIERI S S LTDA;2,1593E+12;;M;AV NOSSA SENHORA DA PENHA;1255;SANTA LUCIA;29056245
202107;320530;ES;VITORIA;3123308;CLINICA MEDICA CARDIOLOGICA DR RENATO TOVAR S S EPP;CLINICA MEDICA CARDIOLOGICA DR RENATO TOVAR S S EPP;1,24372E+12;;E;RUA MISAEL PEDREIRA DA SILVA;98;SANTA LUCIA;29056230
202107;320520;ES;VILA VELHA;5976766;CICILIA BERINGUY DE SOUZA CARVALHO;CICILIA BERINGUY DE SOUZA CARVALHO;;;M;AVENIDA SANTA LEOPOLDINA;1825;PRAIA DE ITAPARICA;29102041
202107;320270;ES;ITAGUACU;3135764;UNIDADE DE SAUDE DA FAMILIA SEDE ITAGUACU;UNIDADE DE SAUDE DA FAMILIA SEDE ITAGUACU;;2,71675E+13;M;AV 17 DE FEVEREIRO;134;CENTRO;29690000
202107;320270;ES;ITAGUACU;3994023;MARGARETH CAETANO DE ALMEIDA;MARGARETH CAETANO DE ALMEIDA;;;M;RUA MANOEL FRANCISCO SOARES;385;CENTRO;29690000
202107;320530;ES;VITORIA;3095959;SIS VACINAS;SISTEMAS INTEGRADOS DE SAUDE LTDA EPP;2,72426E+13;;M;RUA ALEIXO NETTO;322;SANTA LUCIA;29056100
202107;320334;ES;MARECHAL FLORIANO;7434839;UNIDADE DE VIGILANCIA EM SAUDE DE MARECHAL FLORIANO;MUNICIPIO DE MARECHAL FLORIANO;;3,93859E+13;M;RUA EMILIO GUSTAVO HULLE;S/N;CENTRO;29255000
202107;320080;ES;BAIXO GUANDU;7436793;LABORATORIO MUNICIPAL DE ANALISES CLINICAS DE BAIXO GUANDU;LABORATORIO MUNICIPAL DE ANALISES CLINICAS DE BAIXO GUANDU;;2,71657E+13;M;RUA DR HUGO LOPES NALLE;S/N;CENTRO;29730000
202107;320250;ES;IBIRACU;7441312;WELLIGTON MODENESE;WELLINGTON MODENESE;;;M;RUA DANIEL COMBONI;42;CENTRO;29670000
202107;320500;ES;SERRA;7437994;LUCAS CAMPAGNARO MACIEL;LUCAS CAMPAGNARO MACIEL;;;M;AV LOURIVAL NUNES;391;JARDIM LIMOEIRO;29164050
202107;320500;ES;SERRA;7438036;CLINICA ESPACO VIVER;CENTRO AVANCADO DE REC COM ARTE PARA DEP QUIMICOS LTDA;1,43805E+13;;E;RUA DAS PERDIZES;S/N;COSTA BELA;29173513
202107;320140;ES;CASTELO;8010552;SIMONE PEDRUZZI;SIMONE PEDRUZZI;;;M;AVENIDA NOSSA SENHORA DA PENHA;121;CENTRO;29360000
202107;320530;ES;VITORIA;3367673;ADRIANA MARA COLNAGO TOLENTINO;ADRIANA MARA COLNAGO TOLENTINO;;;M;JOSE CASSIANO DOS SANTOS;251;MARUIPE;29042360
202107;320530;ES;VITORIA;3367762;ANDREZZA SOARES GAGNO;ANDREZZA SOARES GAGNO;;;M;AVENIDA NOSSA SENHORA DA PENHA;699;SANTA LUCIA;29055131
202107;320530;ES;VITORIA;3367614;DAVI MOLLO MACHADO;DAVI MOLLO MACHADO;;;M;PRACA SAN MARTIN;84;PRAIA DO CANTO;29055170
202107;320530;ES;VITORIA;3367606;CARLOS ANTONIO CICILIO;CARLOS ANTONIO CICILIO;;;M;RUA LEOCADIA PEDRA DOS SANTOS;15;ENSEADA DO SUA;29050370
202107;320520;ES;VILA VELHA;3360490;ERGOS ODONTOLOGIA;ERGOS ODONTOLOGIA LTDA;3,26607E+13;;M;ANTONIO ATAIDE 823;823;CENTRO DE VILA VELHA;29100906
202107;320530;ES;VITORIA;3367800;CLIMOC;CLINICA DE MICROCIRURGIA OCULAR LTDA;3,7334E+12;;M;AV NOSSA SENHORA DA PENHA;570;PRAIA DO CANTO;29055131
202107;320520;ES;VILA VELHA;3360423;DIRCEU EMERICK DE BARROS;DIRCEU EMERICK DE BARROS;;;M;RUA FREITAS LIMAS;77;CENTRO;29100380
202107;320520;ES;VILA VELHA;3360539;MEDCENTER CARDIOLOGIA LTDA;MEDCENTER CARDIOLOGIA LTDA EPP;3,07673E+13;;M;CEARA;1513;PRAIA DA COSTA;29101290
202107;320250;ES;IBIRACU;3375730;LADEPAF;LADEPAF LABORATORIO DE ANALISES CLINICAS LTDA EPP;2,75644E+13;;M;AV JOAO ALVES MOTA JUNIOR;95;CENTRO;29670000
202107;320530;ES;VITORIA;3367703;QUEILA PEREIRA DE MELO AMORIM;QUEILA PEREIRA DE MELO AMORIM;3,46393E+13;;M;RUA EURICO DE AGUIAR;888;SANTA LUCIA;29056200
202107;320520;ES;VILA VELHA;3360458;SELENIA DE LUNA DANTAS;SELENIA DE LUNA DANTAS;;;M;RUA ANTONIO ATAIDE;823;CENTRO;29100290
202107;320010;ES;AFONSO CLAUDIO;2403773;UNIDADE S RURAL DE PIRACEMA AFONSO CLAUDIO;PREFEITURA MUNICIPAL DE AFONSO CLAUDIO;;2,71656E+13;M;PIRACEMA;S/N;PIRACEMA;29600000
202107;320010;ES;AFONSO CLAUDIO;2546752;UNIDADE DE SAUDE HILTON LOPES VIEIRA;PREFEITURA MUNICIPAL DE AFONSO CLAUDIO;;2,71656E+13;M;PRACA ADERBAL GALVAO;230;CENTRO;29600000
202107;320010;ES;AFONSO CLAUDIO;2403838;UNIDADE S RURAL DE SAO FRANCISCO AFONSO CLAUDIO;PREFEITURA MUNICIPAL DE AFONSO CLAUDIO;;2,71656E+13;M;SAO FRANCISCO;S/N;SAO FRANCISCO;29600000
202107;320313;ES;JOAO NEIVA;2797038;UNIDADE S ACIOLI JOAO NEIVA;MUNICIPIO DE JOAO NEIVA;;3,17765E+13;M;RUA FELIPE RAIZER;S/N;ACIOLI;29680000
202107;320313;ES;JOAO NEIVA;2403242;HOSPITAL E MS C MARIAJOAO NEIVA;ASSOCIACAO DE BENEFICENCIA E CULTURA DE JOAO NEIVA;2,77275E+13;2,77275E+13;M;RUA EURICO SALLES;110;CENTRO;29680000
202107;320313;ES;JOAO NEIVA;2403269;POSTO DE SAUDE SANTO AFONSO JOAO NEIVA;MUNICIPIO DE JOAO NEIVA;;3,17765E+13;M;RUA PROJETADA;S/N;SANTO AFONSO;29680000
202107;320490;ES;SAO MATEUS;2532123;USF BEIRA RIO PORTO;PREFEITURA MUNICIPAL DE SAO MATEUS;;2,71675E+13;M;RUA CORONEL DOMINGOS RIOS;294;PORTO;29934035
202107;320490;ES;SAO MATEUS;2532158;CTA SAE CENTRO DE TESTAGEM E ACONSELHAMENTO E DST HIV AIDS;PREFEITURA MUNICIPAL DE SAO MATEUS;;2,71675E+13;M;RUA MANOEL PESSANHA;240;BOA VISTA;29931420
202107;320490;ES;SAO MATEUS;2532212;USF CORNELIA DA CONCEICAO BOM SUCESSO I E II;PREFEITURA MUNICIPAL DE SAO MATEUS;;2,71675E+13;M;RUA 05 S N BOM SUCESSO II;S/N;BOM SUCESSO II;29943800
202107;320490;ES;SAO MATEUS;2550717;UNIDADE MOVEL ODONTOLOGICO;PREF MUNICIPAL DE SAO MATEUS;;2,71675E+13;M;AV JOSE TOZZI;2220;CENTRO;29930245
202107;320500;ES;SERRA;2522772;ESF DE JOSE DE ANCHIETA;PREFEITURA MUNICIPAL DA SERRA;;2,71741E+13;M;RUA PEROBA DO CAMPO;47;JOSE DE ANCHIETA;29162490
202107;320240;ES;GUARAPARI;2466414;UNIDADE BASICA DE SAUDE MARIA MADALENA ASTORI GOBBI;MUNICIPIO DE GUARAPARI;;2,71652E+13;M;ZONA RURAL DE TODOS OS SANTOS;S/N;TODOS OS SANTOS;29228985
202107;320240;ES;GUARAPARI;2630036;SECRETARIA MUNICIPAL DE SAUDE;MUNICIPIO DE GUARAPARI;;2,71652E+13;M;AVENIDA ADAMASTOR ANTONIO DA SILVA;S/N;MUQUICABA;29215240
202107;320250;ES;IBIRACU;2402955;UNIDADE SANITARIA RURAL DE CABOCLO BERNARDO IBIRACU;PREFEITURA MUNICIPAL DE IBIRACU;;2,71652E+13;M;CABOCLO BERNARDO;S/N;ZONA RURAL;29670000
202107;320250;ES;IBIRACU;2402998;UNIDADE SANITARIA RURAL DE GUATEMALA IBIRACU;PREFEITURA MUNICIPAL DE IBIRACU;;2,71652E+13;M;GUATEMALA;S/N;ZONA RURAL;29670000
202107;320250;ES;IBIRACU;2403013;UNIDADE S RURAL DE PENDANGA IBIRACU;PREFEITURA MUNICIPAL DE IBIRACU;;2,71652E+13;M;PENDANGA;S/N;ZONA RURAL;29670000
202107;320250;ES;IBIRACU;2403048;UNIDADE S RURAL DE RIO LAMPE IBIRACU;PREFEITURA MUNICIPAL DE IBIRACU;;2,71652E+13;M;RIO LAMPE;S/N;ZONA RURAL;29670000
202107;320350;ES;MONTANHA;2652935;CLINICA DE ULTRASSONOGRAFIA MENINO JESUS;CLINICA DE ULTRASSONOGRAFIA MENINO JESUS LTDA;3,17844E+13;;M;RUA ANCHIETA;314;CENTRO;29890000
202107;320360;ES;MUCURICI;2707535;ESF 03 ANTONIO JOAO DE COUTO;PREFEITURA MUNICIPAL DE MUCURICI;;2,71741E+13;M;RUA CARLOS CHAGAS;S/N;ITABAIANA;29880000
202107;320520;ES;VILA VELHA;5603595;MAX TULIO FERREIRA PINTO;MAX TULIO FERREIRA PINTO;;;M;RUA LUCIANO DAS NEVES EDIF DON ESTEVAM;209;CENTRO;29100201
202107;320530;ES;VITORIA;3490718;CARLA COELHO SIQUEIRA;CARLA COELHO SIQUEIRA;;;M;RUA MAJOR CLARINDO FUNDAO;156;PRAIA DO CANTO;29050270
202107;320530;ES;VITORIA;3486028;CELIA FAVERO GABURRO;CELIA FAVERO GABURRO;;;M;RUA DARCY GRIJO;50;JARDIM DA PENHA;29060500
202107;320530;ES;VITORIA;3490661;DANILO XAVIER MOREIRA;DANILO XAVIER MOREIRA;;;M;AV HUGO VIOLA;1001;JARDIM DA PENHA;29060420
202107;320530;ES;VITORIA;3490564;ELIANA IGNACIO RODRIGUES;ELIANA IGNACIO RODRIGUES;;;M;RUA ALEIXO NETO;322;SANTA LUCIA;29056100
202107;320320;ES;LINHARES;2465884;UNIDADE DE SAUDE CONCEICAO NOSSA SENHORA DA CONCEICAO;LINHARES;;2,71674E+13;M;RUA GOVERNADOR BERNARDINO MONTEIRO;276;NOSSA SENHORA DA CON;29900500
202107;320320;ES;LINHARES;2449250;UNIDADE DE SAUDE RIO DAS PALMAS;LINHARES;;2,71674E+13;M;COMUNIDADE LAGOA DAS PALMAS;S/N;SAO RAFAEL;29918000
202107;320320;ES;LINHARES;2449277;UNIDADE DE SAUDE NOVO HORIZONTE BNH;LINHARES;;2,71674E+13;M;RUA VINTE E DOIS;S/N;NOVO HORIZONTE;29902370
202107;320320;ES;LINHARES;2465906;UNIDADE DE SAUDE BAIXO QUARTEL OLIMPIO DA SILVA GAMA;LINHARES;;2,71674E+13;M;RUA PRINCIPAL;S/N;BAIXO QUARTEL;29900970
202107;320320;ES;LINHARES;2465922;UNIDADE SAUDE DA FAMILIA ALCIDES CORREIA GUAXE;LINHARES;;2,71674E+13;M;RUA PRINCIPAL;S/N;GUAXE;29900070
202107;320320;ES;LINHARES;2465949;UNIDADE DE SAUDE POVOACAO MANOEL PEREIRA DA SILVA;LINHARES;;2,71674E+13;M;RUA RICARDO FERREIRA LEITE;S/N;POVOACAO;29900995
202107;320150;ES;COLATINA;2448491;CREFIM CENTRO DE REABILITACAO FISICA MUNICIPAL;PREFEITURA MUNICIPAL DE COLATINA;;2,71657E+13;M;AVENIDA ANGELO GIUBERTI;251;CENTRO;29702712
202107;320150;ES;COLATINA;2448416;CASA DE SAUDE SANTA LUZIA;CASA DE SAUDE SANTA LUZIA LTDA;2,74938E+13;;M;RUA CASSIANO CASTELO;260;CENTRO;29700060
202107;320150;ES;COLATINA;2448459;CENTRO OFTALMOLOGICO BINDA;VIVALDO BINDA;3,63498E+13;;M;MUNICIPAL;25;CENTRO;29700220
202107;320150;ES;COLATINA;2628163;FRANCISCO HORACIO N SIMOES;FRANCISCO HORACIO N SIMOES;;;M;AV GETULIO VARGAS SHOPPING;500;CENTRO;29700010
202107;320150;ES;COLATINA;2628260;FABRICIO CALIARI DE ALCANTARA SOARES;FABRICIO CALIARI DE ALCANTARA SOARES;;;M;RUA GERALDO PEREIRA;71;CENTRO;29700130
202107;320150;ES;COLATINA;2628325;COPE CENTRO DE ORIENTACAO PSICOLOGICA E EDUCACIONAL S C LTDA;COPE CENTRO ORIENTACAO PSICOLOGICA E EDUCACIONAL SCLTDA;2,85687E+13;;M;SANTA MARIA;379;CENTRO;29700200
202107;320150;ES;COLATINA;2628341;FAUZE GAZEL;FAUZE GAZEL;;;M;RUA PEDRO EPICHIM;29;CENTRO;29700550
202107;320150;ES;COLATINA;2628376;ARNALDO DE ALCANTARA;ARNALDO FRANCISCO DE ALCANTARA SILVA;;;M;RUA ALVARO ANTOLINI;35;ESPLANADA;29702090
202107;320150;ES;COLATINA;2628449;CLINICA CONTORNO CORPORAL;CLINICA CONTORNO CORPORAL LTDA;2,4051E+12;;M;CASSIANO CASTELO;180;CENTRO;29700060
202107;320220;ES;FUNDAO;3499065;UNIDADE ESPECIALIZADA DE SAUDE DE FUNDAO;PREFEITURA MUNICIPAL DE FUNDAO;;2,71652E+13;M;AMARO MENDONCA;S/N;CENTRO;29185000
202107;320520;ES;VILA VELHA;5603536;ORTHO CLINICA;ORTHO CLINICA ORTODONTICA S C LTDA;5,34516E+12;;M;CABO AILSON SIMOES;560;CENTRO;29100320
202107;320150;ES;COLATINA;2709260;MARCUS VALERIO REZENDE;MARCUS VALERIO REZENDE;;;M;AVENIDA GETULIO VARGAS;500;CENTRO;29702080
202107;320150;ES;COLATINA;8011648;PRONTO ATENDIMENTO MUNICIPAL DE COLATINA;PREFEITURA MUNICIPAL DE COLATINA;;2,71657E+13;M;RUA FIDELI FERRARI;S/N;SAO SILVANO;29702120
202107;320030;ES;ALFREDO CHAVES;2678934;CLINICA ODONTOLOGICA MUNICIPAL;FUNDO MUNICIPAL DE SAUDE DE ALFREDO CHAVES;;2,71427E+13;M;RUA DONA MACRINA;76;MACRINA;29240000
